0.4005610098176718,0.5097951024487756,0.33647035013155235,0.5285124841303428,0.4292456450003837,0.3815580286168522,0.4034550355305072,0.40719429667426627,0.5822898032200358,0.49162011173184356
0.34148510449088487,0.3362769339456022,0.4096495220755576,0.5816711590296495,0.3105854743083004,0.4779661016949152,0.4311111111111111,0.48361086765994743,0.4114285714285714,0.4165970598062145
0.45798548094373864,0.3729050279329608,0.4043813387423935,0.3906976744186047,0.4080766813324953,0.31917218543046355,0.3742795119395164,0.45431578947368423,0.45002477365884413,0.44367283950617287
0.4067328020816393,0.3123744349573079,0.4551704518515006,0.47736625514403286,0.41708043694141006,0.42142857142857143,0.4101689408706952,0.3449930939226519,0.4462059620596206,0.43449293695973007
0.40804250694360583,0.35379999999999995,0.3412973929616772,0.3209142857142857,0.3330284552845529,0.37357305936073054,0.3606936416184971,0.3449101796407186,0.4387755102040816,0.3856884422110553
0.3474820143884892,0.3940769047050394,0.39146341463414636,0.4547862945955493,0.42611815968217354,0.41384480819692615,0.39302580377044843,0.39741653418124007,0.39647365257463435,0.42143401983218914
0.3821138211382114,0.3931018190408694,0.40671140939597317,0.5116901843650221,0.4104315039798911,0.38839975285758416,0.38004597330322215,0.3515151515151515,0.3727387615092977,0.36
0.4826688923802043,0.39236363636363636,0.5048706240487063,0.3481184668989547,0.47456982602909015,0.39488095238095233,0.49589858314690527,0.5221034988476849,0.4346915626908647,0.4808059587471352
0.35377113808486355,0.3694639997020151,0.32309654631083207,0.39766922094508306,0.62,0.5760000000000001,0.5180041152263375,0.45879145842798724,0.36665419161676643,0.4024720893141946
0.48621578256430203,0.4760917883102061,0.47500342418846736,0.44530999404298216,0.39305719921104537,0.3893556328396702,0.42998477929984785,0.45750566893424033,0.5971518631093099,0.41692789968652033
0.33579348229029754,0.6,0.3813369734197854,0.45294117647058824,0.5406824146981627,0.5351662404092072,0.43306462270384566,0.4187885285446261,0.3875432525951557,0.4360706194160646
0.4286623663215074,0.3706660752568936,0.40594181459566075,0.3751717100357157,0.46795834115218615,0.4338016613680648,0.375234521575985,0.625,0.35048605240912933,0.429486901926824
0.34462290502793297,0.5136086591004624,0.4035087719298245,0.3927868336089456,0.5296630280018985,0.46220876048462256,0.39842710223835454,0.506,0.4991500849915008,0.39629734427422286
0.4642647058823529,0.685,0.5820451843043996,0.48506571087216244,0.3724302907976378,0.5564516129032258,0.34301179458050723,0.4532922183928895,0.3979864716061035,0.5656136775362319
0.4768932851834406,0.4634960367125574,0.41078244274809156,0.46846011131725424,0.5883582089552238,0.4639160839160839,0.37998056365403304,0.3657383079348397,0.5233907284768211,0.45997714285714286
0.6503414634146342,0.444841628959276,0.5008875430719432,0.47050601062342745,0.45085394057996797,0.45255744996293545,0.5180232558139536,0.40355140186915883,0.4646249362924524,0.4271861249946602
0.41912262872628725,0.5353218210361068,0.3930424528301886,0.3733233420756838,0.4322147053587324,0.40667580424090943,0.34040913549110274,0.41346973572037515,0.4949595858686767,0.38846153846153847
0.4295302013422818,0.665,0.31766959297685554,0.4771326164874552,0.40527950310559,0.35403726708074534,0.37281683833407975,0.3691282051282051,0.4118629908103592,0.4132578681073664
0.5136690647482014,0.2783720930232558,0.35771920387305,0.4038531443111596,0.3806937915383368,0.4475940265486726,0.4604835799350415,0.49170537491705374,0.379360465116279,0.4637687535747283
0.5809292086664349,0.4410260445353686,0.4672391857506362,0.5015857034986156,0.503043718871057,0.4523216098956891,0.47624946400495494,0.5021538461538462,0.43470639789658194,0.5049019607843138
